1979.52,764
1979.54,819
1979.56,908
1979.58,909
1979.6,963
1979.62,915
1979.63,788
1979.65,525
1979.67,402
1979.69,393
1979.71,293
1979.73,276
1979.75,289
1979.77,325
1979.79,347
1979.81,425
1979.83,488
1979.85,526
1979.87,536
1979.88,575
1979.9,685
1979.92,679
1979.94,667
1979.96,720
1979.98,758
1980,399
1980.02,1153
1980.04,1494
1980.06,942
1980.08,907
1980.09,1148
1980.11,1293
1980.13,1619
1980.15,1675
1980.17,1684
1980.19,1736
1980.21,1571
1980.23,1801
1980.25,1866
1980.26,1494
1980.28,1597
1980.3,1740
1980.32,1497
1980.34,1235
1980.36,927
1980.38,1451
1980.4,1392
1980.42,1256
1980.43,1552
1980.45,1432
1980.47,1318
1980.49,1258
1980.51,1315
1980.53,1461
1980.55,1475
1980.57,1505
1980.58,1504
1980.6,1464
1980.62,988
1980.64,806
1980.66,461
1980.68,454
1980.7,382
1980.72,256
1980.74,284
1980.75,333
1980.77,411
1980.79,336
1980.81,354
1980.83,448
1980.85,449
1980.87,463
1980.89,488
1980.91,477
1980.92,459
1980.94,423
1980.96,403
1980.98,329
1981,354
1981.02,724
1981.04,496
1981.06,335
1981.08,384
1981.1,375
1981.12,478
1981.13,514
1981.15,410
1981.17,487
1981.19,444
1981.21,424
1981.23,585
1981.25,471
1981.27,582
1981.29,437
1981.31,520
1981.33,537
1981.35,469
1981.37,547
1981.38,535
1981.4,479
1981.42,565
1981.44,592
1981.46,566
1981.48,525
1981.5,571
1981.52,534
1981.54,548
1981.56,567
1981.58,522
1981.6,611
1981.62,574
1981.63,454
1981.65,339
1981.67,291
1981.69,215
1981.71,179
1981.73,186
1981.75,191
1981.77,191
1981.79,213
1981.81,227
1981.83,272
1981.85,308
1981.87,326
1981.88,278
1981.9,293
1981.92,335
1981.94,286
1981.96,296
1981.98,234
1982,195
1982.02,485
1982.04,383
1982.06,415
1982.08,415
1982.1,491
1982.12,563
1982.13,676
1982.15,752
1982.17,787
1982.19,779
1982.21,873
1982.23,1025
1982.25,1069
1982.27,921
1982.29,1094
1982.31,1397
1982.33,1206
1982.35,836
1982.37,1097
1982.38,1100
1982.4,1185
1982.42,1031
1982.44,1310
1982.46,1387
1982.48,867
1982.5,1100
1982.52,1129
1982.54,1320
1982.56,1300
1982.58,1249
1982.6,982
1982.62,1022
1982.63,778
1982.65,631
1982.67,386
1982.69,443
1982.71,338
1982.73,266
1982.75,331
1982.77,286
1982.79,310
1982.81,349
1982.83,443
1982.85,399
1982.87,385
1982.88,448
1982.9,471
1982.92,471
1982.94,536
1982.96,458
1982.98,579
1983,355
1983.02,765
1983.04,805
1983.06,654
1983.08,652
1983.1,690
1983.12,869
1983.13,959
1983.15,931
1983.17,1018
1983.19,1175
1983.21,1206
1983.23,1262
1983.25,1157
1983.27,1280
1983.29,1608
1983.31,1260
1983.33,1087
1983.35,905
1983.37,1406
1983.38,1420
1983.4,1335
1983.42,1086
1983.44,1512
1983.46,1476
1983.48,1119
1983.5,1070
1983.52,1049
1983.54,1128
1983.56,1187
1983.58,920
1983.6,732
1983.62,644
1983.63,509
1983.65,435
1983.67,292
1983.69,292
1983.71,196
1983.73,208
1983.75,191
1983.77,175
1983.79,219
1983.81,192
1983.83,234
1983.85,215
1983.87,236
1983.88,221
1983.9,238
1983.92,283
1983.94,304
1983.96,299
1983.98,286
1984,203
1984.02,468
1984.04,516
1984.06,389
1984.08,337
1984.1,420
1984.12,556
1984.13,494
1984.15,559
1984.17,683
1984.19,726
1984.21,555
1984.23,607
1984.25,657
1984.27,785
1984.29,720
1984.31,578
1984.33,578
1984.35,690
1984.37,440
1984.38,517
1984.4,728
1984.42,571
1984.44,761
1984.46,891
1984.48,684
1984.5,673
1984.52,665
1984.54,636
1984.56,741
1984.58,622
1984.6,621
1984.62,574
1984.63,530
1984.65,456
1984.67,196
1984.69,248
1984.71,173
1984.73,144
1984.75,179
1984.77,197
1984.79,259
1984.81,221
1984.83,231
1984.85,254
1984.87,300
1984.88,283
1984.9,305
1984.92,260
1984.94,331
1984.96,284
1984.98,318
1985,217
1985.02,402
1985.04,565
1985.06,392
1985.08,376
1985.1,451
1985.12,654
1985.13,634
1985.15,693
1985.17,717
1985.19,643
1985.21,636
1985.23,651
1985.25,745
1985.27,629
1985.29,833
1985.31,1002
1985.33,775
1985.35,794
1985.37,618
1985.38,896
1985.4,1032
1985.42,915
1985.44,1183
1985.46,1178
1985.48,952
1985.5,1071
1985.52,1234
1985.54,1272
1985.56,1262
1985.58,1135
1985.6,1245
1985.62,1184
1985.63,1099
1985.65,873
1985.67,525
1985.69,584
1985.71,424
1985.73,383
1985.75,458
1985.77,526
1985.79,559
1985.81,628
1985.83,617
1985.85,580
1985.87,636
1985.88,596
1985.9,596
1985.92,668
1985.94,761
1985.96,731
1985.98,768
1986,438
1986.02,1028
1986.04,1504
1986.06,1011
1986.08,882
1986.09,950
1986.11,1068
1986.13,1137
1986.15,1089
1986.17,1125
1986.19,1127
1986.21,1127
1986.23,1243
1986.25,976
1986.26,1046
1986.28,1209
1986.3,1023
1986.32,805
1986.34,897
1986.36,790
1986.38,919
1986.4,1056
1986.42,699
1986.43,765
1986.45,859
1986.47,712
1986.49,630
1986.51,598
1986.53,575
1986.55,501
1986.57,429
1986.58,459
1986.6,430
1986.62,365
1986.64,311
1986.66,192
1986.68,243
1986.7,188
1986.72,176
1986.74,198
1986.75,179
1986.77,218
1986.79,242
1986.81,188
1986.83,215
1986.85,234
1986.87,199
1986.89,230
1986.91,247
1986.92,263
1986.94,270
1986.96,235
1986.98,140
1987,262
1987.02,393
1987.04,283
1987.06,265
1987.08,286
1987.1,273
1987.12,304
1987.13,330
1987.15,339
1987.17,337
1987.19,340
1987.21,311
1987.23,362
1987.25,418
1987.27,442
1987.29,496
1987.31,360
1987.33,489
1987.35,282
1987.37,292
1987.38,308
1987.4,244
1987.42,405
1987.44,379
1987.46,336
1987.48,406
1987.5,390
1987.52,414
1987.54,408
1987.56,400
1987.58,324
1987.6,319
1987.62,349
1987.63,301
1987.65,232
1987.67,157
1987.69,205
1987.71,164
1987.73,175
1987.75,225
1987.77,179
1987.79,221
1987.81,223
1987.83,263
1987.85,310
1987.87,369
1987.88,342
1987.9,377
1987.92,410
1987.94,446
1987.96,578
1987.98,722
1988,878
1988.02,1020
1988.04,756
1988.06,658
1988.08,705
1988.1,901
1988.12,992
1988.13,951
1988.15,892
1988.17,917
1988.19,1003
1988.21,1070
1988.23,1118
1988.25,1052
1988.27,1020
1988.29,1367
1988.31,1227
1988.33,979
1988.35,814
1988.37,1207
1988.38,1265
1988.4,1193
1988.42,961
1988.44,1580
1988.46,1310
1988.48,1082
1988.5,1055
1988.52,1037
1988.54,991
1988.56,841
1988.58,816
1988.6,785
1988.62,652
1988.63,497
1988.65,449
1988.67,210
1988.69,134
1988.71,155
1988.73,273
1988.75,341
1988.77,327
1988.79,329
1988.81,297
1988.83,303
1988.85,278
1988.87,292
1988.88,237
1988.9,235
1988.92,200
1988.94,217
1988.96,178
1988.98,232
1989,157
1989.02,243
1989.04,258
1989.06,231
1989.08,253
1989.1,256
1989.12,265
1989.13,338
1989.15,316
1989.17,302
1989.19,374
1989.21,371
1989.23,315
1989.25,300
1989.27,386
1989.29,317
1989.31,291
1989.33,265
1989.35,285
1989.37,322
1989.38,342
1989.4,304
1989.42,214
1989.44,296
1989.46,225
1989.48,250
1989.5,268
1989.52,222
1989.54,210
1989.56,186
1989.58,217
1989.6,184
1989.62,158
1989.63,147
1989.65,139
1989.67,111
1989.69,122
1989.71,99
1989.73,112
1989.75,165
1989.77,129
1989.79,118
1989.81,138
1989.83,157
1989.85,147
1989.87,150
1989.88,140
1989.9,125
1989.92,153
1989.94,121
1989.96,86
1989.98,108
1990,51
1990.02,85
1990.04,104
1990.06,83
1990.08,110
1990.1,110
1990.12,135
1990.13,143
1990.15,189
1990.17,148
1990.19,217
1990.21,139
1990.23,155
1990.25,174
1990.27,164
1990.29,121
1990.31,137
1990.33,157
1990.35,140
1990.37,141
1990.38,128
1990.4,146
1990.42,105
1990.44,126
1990.46,142
1990.48,114
1990.5,138
1990.52,134
1990.54,136
1990.56,104
1990.58,112
1990.6,88
1990.62,122
1990.63,88
1990.65,59
1990.67,56
1990.69,92
1990.71,72
1990.73,73
1990.75,91
1990.77,92
1990.79,85
1990.81,129
1990.83,90
1990.85,90
1990.87,92
1990.88,89
1990.9,81
1990.92,77
1990.94,95
1990.96,67
1990.98,110
1991,38
1991.02,61
1991.04,82
1991.06,77
1991.08,80
1991.1,78
1991.12,78
1991.13,92
1991.15,70
1991.17,78
1991.19,70
1991.21,82
1991.23,83
1991.25,58
1991.27,70
1991.29,69
1991.31,76
1991.33,99
1991.35,89
1991.37,62
1991.38,75
1991.4,95
1991.42,65
1991.44,87
1991.46,106
1991.48,97
1991.5,80
1991.52,147
1991.54,120
1991.56,99
1991.58,78
1991.6,75
1991.62,94
1991.63,71
1991.65,71
1991.67,56
1991.69,74
1991.71,53
1991.73,65
1991.75,79
1991.77,74
1991.79,66
1991.81,83
1991.83,71
1991.85,62
1991.87,72
1991.88,72
1991.9,55
1991.92,62
1991.94,69
1991.96,70
1991.98,51
1992,33
1992.02,67
1992.04,76
1992.06,69
1992.08,89
1992.09,66
1992.11,62
1992.13,86
1992.15,79
1992.17,60
1992.19,76
1992.21,77
1992.23,83
1992.25,99
1992.26,90
1992.28,73
1992.3,73
1992.32,71
1992.34,79
1992.36,86
1992.38,99
1992.4,80
1992.42,52
1992.43,91
1992.45,80
1992.47,62
1992.49,82
1992.51,83
1992.53,86
1992.55,84
1992.57,89
1992.58,102
1992.6,96
1992.62,68
1992.64,50
1992.66,57
1992.68,46
1992.7,59
1992.72,52
1992.74,58
1992.75,62
1992.77,79
1992.79,73
1992.81,81
1992.83,89
1992.85,66
1992.87,81
1992.89,64
1992.91,71
1992.92,79
1992.94,63
1992.96,58
1992.98,50
1993,42
1993.02,105
1993.04,84
1993.06,94
1993.08,85
1993.1,79
1993.12,115
1993.13,96
1993.15,97
1993.17,118
1993.19,92
1993.21,120
1993.23,111
1993.25,99
1993.27,84
1993.29,82
1993.31,104
1993.33,111
1993.35,94
1993.37,81
1993.38,99
1993.4,83
1993.42,82
1993.44,92
1993.46,68
1993.48,57
1993.5,73
1993.52,53
1993.54,65
1993.56,83
1993.58,72
1993.6,55
1993.62,58
1993.63,71
1993.65,68
1993.67,45
1993.69,54
1993.71,63
1993.73,73
1993.75,70
1993.77,66
1993.79,74
1993.81,82
1993.83,70
1993.85,73
1993.87,66
1993.88,69
1993.9,56
1993.92,74
1993.94,61
1993.96,66
1993.98,62
1994,41
1994.02,72
1994.04,87
1994.06,81
1994.08,94
1994.1,92
1994.12,132
1994.13,129
1994.15,147
1994.17,146
1994.19,151
1994.21,175
1994.23,195
1994.25,127
1994.27,152
1994.29,165
1994.31,133
1994.33,127
1994.35,118
1994.37,156
1994.38,128
1994.4,122
1994.42,113
1994.44,156
1994.46,136
1994.48,168
1994.5,156
1994.52,132
1994.54,127
1994.56,135
1994.58,94
1994.6,121
1994.62,128
1994.63,107
1994.65,99
1994.67,70
1994.69,81
1994.71,70
1994.73,64
1994.75,95
1994.77,128
1994.79,178
1994.81,185
1994.83,163
1994.85,129
1994.87,175
1994.88,145
1994.9,166
1994.92,157
1994.94,131
1994.96,104
1994.98,88
1995,45
